StockCode,Description,Customer_Count,Total_Quantity_Sold,Total_Revenue
22999,TRAVEL CARD WALLET VINTAGE LEAF,65,1320,554.4
23432,PRETTY HANGING QUILTED HEARTS,65,1272,1045.2
22782,SET 3 WICKER STORAGE BASKETS ,65,241,3399.95
22832,BROCANTE SHELF WITH HOOKS,64,155,1645.45
21014,SWISS CHALET TREE DECORATION ,64,1233,455.56999999999994
21063,PARTY INVITES JAZZ HEARTS,64,483,412.10999999999996
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,64,1269,1031.85
84849D,HOT BATHS SOAP HOLDER,64,479,809.51
22706,WRAP COWBOYS  ,64,2050,845.0
23085,ANTIQUE SILVER BAUBLE LAMP  ,64,369,3437.7000000000003
22946,WOODEN ADVENT CALENDAR CREAM,64,369,5323.05
23217,LAUREL HEART ANTIQUE SILVER,64,1290,1567.0
23543,WALL ART KEEP CALM ,64,958,4853.5
21626,VINTAGE UNION JACK PENNANT,64,741,1444.95
23123,COCKTAIL SWORDS 50 PIECES,64,899,705.25
22071,SMALL WHITE RETROSPOT MUG IN BOX ,64,710,1295.04
23491,VINTAGE JINGLE BELLS HEART,64,226,1864.5
23486,ANTIQUE HEART SHELF UNIT,64,267,3879.1499999999996
21530,DAIRY MAID TOASTRACK,64,756,690.12
23412,HEART MIRROR ANTIQUE WHITE,64,351,2269.1400000000003
21382,SET/4 SPRING FLOWER DECORATION,64,1040,1151.8
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,64,213,1489.55
22797,CHEST OF DRAWERS GINGHAM HEART ,63,146,2459.04
23545,WRAP RED VINTAGE DOILY,63,2100,866.0
21564,PINK  HEART SHAPE LOVE BUCKET ,63,1016,1686.5200000000002
22217,T-LIGHT HOLDER HANGING LACE,63,764,646.26
22293,HANGING CHICK GREEN DECORATION,63,817,1184.6499999999999
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,63,256,960.0
23315,IVORY REFECTORY CLOCK,63,202,1894.6999999999998
22350,ILLUSTRATED CAT BOWL ,63,1356,3586.3199999999993
23250,VINTAGE RED TRIM ENAMEL BOWL ,63,1079,1328.59
21096,SET/6 FRUIT SALAD  PAPER PLATES,63,1143,479.24999999999994
23269,SET OF 2 CERAMIC CHRISTMAS TREES,63,748,1065.3999999999999
21824,PAINTED METAL STAR WITH HOLLY BELLS,63,1449,697.61
84519B,CARROT CHARLIE+LOLA COASTER SET,63,425,545.99
21830,ASSORTED CREEPY CRAWLIES,63,2551,1073.47
21507,ELEPHANT BIRTHDAY CARD ,63,1080,449.88
23066,SMALL DECO JEWELLERY STAND,63,229,1831.65
72802C,VANILLA SCENT CANDLE JEWELLED BOX,63,1374,2541.12
22608,PENS ASSORTED FUNKY JEWELED ,63,4897,977.89
21845,DAIRY MAID STRIPE MUG,63,1906,1720.3000000000002
23431,NATURAL HANGING QUILTED HEARTS ,63,1427,1113.13
21395,BLUE POLKADOT BEAKER ,63,2806,1094.34
23444,Next Day Carriage,63,79,1200.0
23067,HANGING ENGRAVED METAL HEART,63,274,1137.1000000000001
22477,WATERING CAN GARDEN MARKER,63,1280,1765.6
21055,TOOL BOX SOFT TOY ,63,144,1350.24
22924,FRIDGE MAGNETS LA VIE EN ROSE,63,1170,963.3
22496,SET OF 2 ROUND TINS DUTCH CHEESE,63,242,474.14000000000004
21617,4 LILY  BOTANICAL DINNER CANDLES,62,470,848.0
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",62,607,313.78
22269,EGG CUP NATURAL CHICKEN,62,840,520.48
21528,DAIRY MAID TRADITIONAL TEAPOT ,62,176,1209.2
22070,SMALL RED RETROSPOT MUG IN BOX ,62,873,2030.68
21677,HEARTS  STICKERS,62,766,655.0
85059,FRENCH ENAMEL WATER BASIN,62,290,771.21
22362,GLASS JAR PEACOCK BATH SALTS,62,349,987.23
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,62,450,913.74
22046,TEA PARTY  WRAPPING PAPER ,62,2250,929.0
23335,EGG FRYING PAN IVORY ,62,358,722.5600000000001
22664,TOY TIDY DOLLY GIRL DESIGN,62,642,1178.18
23338,EGG FRYING PAN RED ,62,405,820.32
84944,SET OF 6 KASHMIR FOLKART BAUBLES,62,563,1014.75
21873,IF YOU CAN'T STAND THE HEAT MUG,62,1583,1748.59
22928,YELLOW GIANT GARDEN THERMOMETER,62,251,1535.5700000000002
22176,BLUE OWL SOFT TOY,62,488,1420.4000000000003
21947,SET OF 6 HEART CHOPSTICKS,62,594,741.48
22262,FELT EGG COSY CHICKEN,62,920,785.12
22085,PAPER CHAIN KIT SKULLS ,62,507,1415.65
22128,PARTY CONES CANDY ASSORTED,62,1729,2042.69
21110,LARGE CAKE TOWEL PINK SPOTS,62,774,2288.2999999999997
22615,PACK OF 12 CIRCUS PARADE TISSUES ,61,2022,617.8399999999999
21258,VICTORIAN SEWING BOX LARGE,61,425,5014.23
22676,FRENCH BLUE METAL DOOR SIGN 1,61,1038,1301.14
21823,PAINTED METAL HEART WITH HOLLY BELL,61,1195,687.5899999999999
22074,6 RIBBONS SHIMMERING PINKS ,61,1000,772.94
23469,CARD HOLDER LOVE BIRD SMALL,61,320,1255.76
22575,METAL MERRY CHRISTMAS WREATH,61,619,1154.25
23227,FILIGREE HEART BUTTERFLY WHITE ,61,1592,1947.06
22476,EMPIRE UNION JACK TV DINNER TRAY,61,810,2145.82
22705,WRAP GREEN PEARS ,61,1875,787.5
16045,POPART WOODEN PENCILS ASST,61,8900,380.0
16238,PARTY TIME PENCIL ERASERS,61,1259,265.09
22261,FELT EGG COSY WHITE RABBIT ,61,514,442.35999999999996
22999,TRAVEL CARD WALLET RETRO PETALS,61,1489,623.94
22312,OFFICE MUG WARMER POLKADOT,61,499,1443.1900000000003
71459,HANGING JAM JAR T-LIGHT HOLDERS,61,2413,1867.33
23358,HOT STUFF HOT WATER BOTTLE,61,527,1686.15
22311,OFFICE MUG WARMER BLACK+SILVER ,61,1049,2910.75
22514,CHILDS GARDEN SPADE BLUE,61,260,537.0
22153,ANGEL DECORATION STARS ON DRESS,61,2399,987.4200000000001
22680,FRENCH BLUE METAL DOOR SIGN 5,61,743,929.97
23550,WRAP ALPHABET POSTER  ,60,1850,761.0
22443,GROW YOUR OWN HERBS SET OF 3,60,152,1208.4
23138,SINGLE WIRE HOOK IVORY HEART,60,870,1201.8999999999999
22021,BLUE FELT EASTER EGG BASKET,60,350,577.5
21735,TWO DOOR CURIO CABINET,60,210,2551.95
23181,BULL DOG BOTTLE TOP WALL CLOCK,60,185,1484.25
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,60,436,548.63
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,60,657,805.75
22132,RED LOVE HEART SHAPE CUP,60,935,772.91
22495,SET OF 2 ROUND TINS CAMEMBERT ,60,241,512.23
84581,DOG TOY WITH PINK CROCHET SKIRT,60,164,615.76
85212,MINI PAINTED GARDEN DECORATION ,60,2427,702.4699999999999
21636,MADRAS NOTEBOOK MEDIUM,60,911,699.45
23401,RUSTIC MIRROR WITH LACE HEART,59,443,2155.51
23530,WALL ART ONLY ONE PERSON ,59,1031,4211.55
22678,FRENCH BLUE METAL DOOR SIGN 3,59,750,939.9300000000001
37340,MULTICOLOUR SPRING FLOWER MUG,59,2042,803.7399999999999
21015,DARK BIRD HOUSE TREE DECORATION,59,1249,377.33
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,59,260,677.04
22123,PING MICROWAVE APRON,59,442,793.5999999999999
21788,KIDS RAIN MAC BLUE,59,1199,933.53
22478,BIRDHOUSE GARDEN MARKER ,59,1411,1929.35
22179,SET 10 NIGHT OWL LIGHTS,59,388,2510.34
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,59,243,1202.85
21125,SET 6 FOOTBALL CELEBRATION CANDLES,59,595,743.75
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,59,760,2069.2000000000003
22677,FRENCH BLUE METAL DOOR SIGN 2,59,874,1092.51
23513,EMBROIDERED RIBBON REEL SUSIE ,59,556,1072.96
23381,PACK OF 12 VINTAGE LEAF TISSUES ,59,1474,544.62
16236,KITTY PENCIL ERASERS,59,1296,266.56
23161,REGENCY CAKE FORK,58,1608,1896.6
23414,ZINC BOX SIGN HOME,58,139,1348.01
85049H,URBAN BLACK RIBBONS ,58,447,519.22
21403,BLUE EGG  SPOON,58,1718,258.72
21224,SET/4 SKULL BADGES,58,734,913.7
21467,CHERRY CROCHET FOOD COVER,58,215,813.67
20665,RED RETROSPOT PURSE ,58,340,998.2000000000002
22599,CHRISTMAS MUSICAL ZINC STAR,58,1489,528.2099999999999
85034A,3 GARDENIA MORRIS BOXED CANDLES,58,489,840.29
23515,EMBROIDERED RIBBON REEL DAISY ,58,558,1075.38
22473,TV DINNER TRAY VINTAGE PAISLEY,58,437,1239.39
22472,TV DINNER TRAY DOLLY GIRL,58,291,1224.17
21700,BIG DOUGHNUT FRIDGE MAGNETS,58,1266,1076.1
15039,SANDALWOOD FAN,58,1558,1132.3
22117,METAL SIGN HER DINNER IS SERVED ,58,1290,3802.5
21792,CLASSIC FRENCH STYLE BASKET GREEN ,58,331,1388.65
23107,WHITE HEARTS WIRE PLANT POT HOLDER,58,324,873.5600000000001
22981,PANTRY APPLE CORER,58,435,601.9499999999999
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,58,362,205.98
23228,FILIGREE HEART BIRD WHITE ,58,1397,1726.3
23391, I LOVE LONDON MINI BACKPACK,58,359,1449.8500000000001
22314,OFFICE MUG WARMER CHOC+BLUE,58,516,1431.14
21211,SET OF 72 SKULL PAPER  DOILIES,58,815,1143.35
21232,STRAWBERRY CERAMIC TRINKET POT,57,1036,1312.04
23034,DRAWER KNOB CERAMIC BLACK,57,935,1314.95
85032D,YULETIDE IMAGES GIFT WRAP SET,57,630,467.5
23547,WRAP FLOWER SHOP  ,57,1575,661.5
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,57,447,375.78999999999996
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,57,1310,1526.62
23186,FRENCH STYLE STORAGE JAR CAFE ,57,1982,819.4599999999999
23526,WALL ART DOG LICENCE ,57,474,2265.1800000000003
23514,EMBROIDERED RIBBON REEL SALLY ,57,458,909.14
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,57,2244,545.16
22480,RED TEA TOWEL CLASSIC DESIGN,57,612,728.52
79191C,RETRO PLASTIC ELEPHANT TRAY,57,1105,812.53
21793,CLASSIC FRENCH STYLE BASKET BROWN,57,296,1240.44
21039,RED RETROSPOT SHOPPING BAG,57,510,1284.66
16225,RATTLE SNAKE EGGS,57,760,596.84
21469,POLKA DOT RAFFIA FOOD COVER,57,250,941.21
21462,"NURSERY A,B,C PAINTED LETTERS",57,192,859.2
21126,SET OF 6 GIRLS CELEBRATION CANDLES,57,487,604.19
21464,DISCO BALL ROTATOR BATTERY OPERATED,57,244,1034.0
21894,POTTING SHED SEED ENVELOPES,57,471,604.48
23419,HOME SWEET HOME BOTTLE ,56,437,895.0400000000001
21867,PINK UNION JACK  LUGGAGE TAG,56,261,330.02
23075,PARLOUR CERAMIC WALL HOOK,56,443,1819.25
22857,ASSORTED EASTER GIFT TAGS,56,1142,933.26
20886,BOX OF 9 PEBBLE CANDLES,56,452,851.4
23226,FILIGREE HEART DAISY WHITE,56,1199,1478.59
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,56,348,1435.0
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,56,1983,2292.27
22660,DOORMAT I LOVE LONDON,56,327,2157.33
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,56,537,1106.5500000000002
23317,BLUE REFECTORY CLOCK ,56,161,1547.9499999999998
23249,VINTAGE RED ENAMEL TRIM PLATE,56,778,1254.9
22068,BLACK PIRATE TREASURE CHEST,56,432,502.38
23281,FOLDING BUTTERFLY MIRROR RED  ,56,1252,961.2800000000001
21447,12 IVORY ROSE PEG PLACE SETTINGS,56,749,936.25
84819,DANISH ROSE ROUND SEWING BOX,56,811,951.79
22320,BIRDS MOBILE VINTAGE DESIGN,56,183,1100.21
85174,S/4 CACTI CANDLES,55,493,1965.8700000000001
21789,KIDS RAIN MAC PINK,55,796,672.5799999999999
21786,POLKADOT RAIN HAT ,55,1586,629.89
22524,CHILDRENS GARDEN GLOVES BLUE,55,592,721.0
21354,TOAST ITS - BEST MUM,55,751,885.95
21062,PARTY INVITES SPACEMAN,55,500,425.0
22420,LIPSTICK PEN BABY PINK,55,1198,499.91
23220,REINDEER HEART DECORATION GOLD,55,929,774.4300000000001
22526,WHEELBARROW FOR CHILDREN ,55,112,1406.4
21465,PINK FLOWER CROCHET FOOD COVER,55,193,727.46
47580,TEA TIME DES TEA COSY,55,328,813.61
23418,LAVENDER TOILETTE BOTTLE,55,533,1066.88
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,55,837,3019.23
21206,STRAWBERRY HONEYCOMB  GARLAND ,55,1220,1446.6
40016,CHINESE DRAGON PAPER LANTERNS,54,5524,1870.7
21358,TOAST ITS - HAPPY BIRTHDAY,54,327,408.75
22229,BUNNY WOODEN PAINTED WITH FLOWER ,54,495,334.27
22532,MAGIC DRAWING SLATE LEAP FROG ,54,1063,360.06
16008,SMALL FOLDING SCISSOR(POINTED EDGE),54,2892,360.71
23109,LED TEA LIGHTS,54,595,1676.35
21586,KINGS CHOICE GIANT TUBE MATCHES,54,731,1691.2500000000002
22683,FRENCH BLUE METAL DOOR SIGN 8,54,575,720.57
23405,HOME SWEET HOME 2 DRAWER CABINET,54,235,1128.05
21402,RED  EGG  SPOON,54,1290,155.4
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,54,968,1749.94
22679,FRENCH BLUE METAL DOOR SIGN 4,54,646,809.32
22232,JIGSAW TOADSTOOLS 3 PIECE,54,623,506.42999999999995
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,54,355,728.62
22247,BUNNY DECORATION MAGIC GARDEN,54,483,406.39
84459B,YELLOW METAL CHICKEN HEART ,54,676,938.12
15044A,PINK PAPER PARASOL ,53,422,1230.5800000000002
22422,TOOTHPASTE TUBE PEN,53,970,396.6
23536,WALL ART VILLAGE SHOW ,53,227,1201.6100000000001
22519,CHILDS GARDEN BRUSH PINK,53,370,741.0
22515,CHILDS GARDEN SPADE PINK,53,237,488.7
23398,HANGING HEART BONHEUR,53,587,495.83
22452,MEASURING TAPE BABUSHKA PINK,53,388,1094.8000000000002
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,53,339,1402.03
37500,TEA TIME TEAPOT IN GIFT BOX,53,338,1972.46
22179,SET 10 LIGHTS NIGHT OWL,53,407,2593.65
22471,TV DINNER TRAY AIR HOSTESS ,53,359,1092.73
22276,WASH BAG VINTAGE ROSE PAISLEY,53,253,645.15
22307,GOLD MUG BONE CHINA TREE OF LIFE,53,729,835.61
23408,PHOTO FRAME LINEN AND LACE SMALL,53,310,644.8000000000001
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,53,374,1250.84
22340,NOEL GARLAND PAINTED ZINC ,53,980,425.15999999999997
15044D,RED PAPER PARASOL,53,629,1732.79
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,53,228,1129.63
21828,EIGHT PIECE SNAKE  SET,53,311,388.75
85187,S/12 MINI RABBIT EASTER,53,324,515.4
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,53,1322,572.26
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,52,814,328.92
85194L,HANGING SPRING FLOWER EGG LARGE,52,900,746.28
84884A,ANT WHITE WIRE HEART SPIRAL,52,286,1076.66
22939,APRON APPLE DELIGHT,52,267,1286.65
21043,APRON MODERN VINTAGE COTTON,52,441,927.9499999999999
22821,GIFT BAG PSYCHEDELIC APPLES,52,822,534.6600000000001
23088,ZINC HEART FLOWER T-LIGHT HOLDER,52,760,947.18
85199L,LARGE HANGING IVORY & RED WOOD BIRD,52,925,598.37
23326,HANGING MINI COLOURED BOTTLES,52,3369,1999.59
21865,PINK UNION JACK  PASSPORT COVER ,52,220,457.08000000000004
22985,WRAP BILLBOARD FONTS DESIGN,52,1800,756.0
37413,ICON MUG REVOLUTIONARY,52,701,283.71
22682,FRENCH BLUE METAL DOOR SIGN 7,52,618,773.11
21879,HEARTS GIFT TAPE,52,1025,301.93
21439,BASKET OF TOADSTOOLS,51,1322,1574.98
23223,CHRISTMAS TREE HANGING SILVER ,51,745,670.11
23237,SET OF 4 KNICK KNACK TINS LEAVES ,51,304,1237.2
23509,MINI PLAYING CARDS FUN FAIR ,51,1040,433.2
21781,MA CAMPAGNE CUTLERY BOX,51,137,1997.55
22808,SET OF 6 T-LIGHTS EASTER CHICKS,51,320,899.8000000000001
23347,I LOVE LONDON BEAKER,51,827,999.75
84880,WHITE WIRE EGG HOLDER,51,301,1881.15
22200,FRYING PAN PINK POLKADOT,51,326,1209.54
22466,FAIRY TALE COTTAGE NIGHTLIGHT,51,2016,3352.7999999999997
21070,VINTAGE BILLBOARD MUG ,51,1032,1058.54
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,51,757,1104.8899999999999
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,51,829,2082.15
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,51,728,913.63
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,51,687,1314.7800000000002
21215,IVORY PAPER CUP CAKE CASES ,51,866,460.7
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,51,481,388.69
72818,CHRISTMAS DECOUPAGE CANDLE,51,1821,782.77
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,51,252,822.38
23553,LANDMARK FRAME CAMDEN TOWN ,50,557,6244.85
85194S,HANGING SPRING FLOWER EGG SMALL,50,1163,447.75
21537,RED RETROSPOT PUDDING BOWL,50,326,1337.5
85176,SEWING SUSAN 21 NEEDLE SET,50,626,542.24
21773,DECORATIVE ROSE BATHROOM BOTTLE,50,920,693.52
37342,POLKADOT COFFEE CUP & SAUCER PINK,50,1435,1142.29
23178,JAM CLOCK MAGNET,50,309,838.47
22230,JIGSAW TREE WITH WATERING CAN,50,925,356.16999999999996
22546,MINI JIGSAW PURDEY,50,2064,767.41
20767,BLUE PAISLEY JOURNAL ,50,214,534.32
21408,SPOTTY PINK DUCK DOORSTOP,50,221,752.51
22804,PINK HANGING HEART T-LIGHT HOLDER,50,823,1476.13
21399,BLUE POLKADOT COFFEE MUG,50,2035,826.14
22497,SET OF 2 TINS VINTAGE BATHROOM ,50,177,752.25
84459A,PINK METAL CHICKEN HEART ,50,670,906.14
22760,"TRAY, BREAKFAST IN BED",50,259,3089.85
23160,REGENCY TEA SPOON,50,1392,1651.8
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,50,866,1935.6000000000001
23517,EMBROIDERED RIBBON REEL REBECCA ,50,312,860.88
20846,ZINC HEART LATTICE T-LIGHT HOLDER,50,646,784.22
22944,CHRISTMAS METAL POSTCARD WITH BELLS,50,2704,1125.9399999999998
22905,CALENDAR IN SEASON DESIGN,50,477,1222.54
22540,MINI JIGSAW CIRCUS PARADE ,50,2451,915.78
21208,PASTEL COLOUR HONEYCOMB FAN,50,873,531.6899999999999
22475,SKULL DESIGN TV DINNER TRAY,49,278,1211.1000000000001
21272,SALLE DE BAIN HOOK,49,498,653.8199999999999
23379,PACK OF 12 RED APPLE TISSUES,49,1175,428.01
23222,CHRISTMAS TREE HANGING GOLD,49,776,690.64
21820,GLITTER HEART GARLAND WITH BELLS ,49,288,1068.59
23073,GEORGIAN TRINKET BOX,49,141,1681.5
21061,PARTY INVITES FOOTBALL,49,412,350.2
23554,LANDMARK FRAME OXFORD STREET,49,419,4730.65
22685,FRENCH BLUE METAL DOOR SIGN 0,49,543,678.15
84558A,3D DOG PICTURE PLAYING CARDS,49,290,855.5000000000001
23337,EGG FRYING PAN MINT ,49,169,351.52
22325,MOBILE VINTAGE HEARTS ,49,152,750.3
22342,HOME GARLAND PAINTED ZINC ,49,833,769.65
22406,MONEY BOX KINGS CHOICE DESIGN,49,319,336.89
10125,MINI FUNKY DESIGN TAPES,49,1225,929.45
85231G,ORANGE SCENTED SET/9 T-LIGHTS,49,573,471.45
84596L,BISCUITS SMALL BOWL LIGHT BLUE,49,1038,440.94
21817,GLITTER CHRISTMAS TREE,48,902,405.14
22309,TEA COSY RED  STRIPE,48,292,706.83
21209,MULTICOLOUR HONEYCOMB FAN,48,1142,669.12
21401,BLUE PUDDING SPOON,48,1010,132.29999999999998
21618,4 WILDFLOWER BOTANICAL CANDLES,48,301,471.25
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,48,295,1267.99
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,48,199,631.03
22343,PARTY PIZZA DISH RED RETROSPOT,48,1702,744.3399999999999
84279B,CHERRY BLOSSOM DECORATIVE FLASK,48,179,666.93
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,48,643,761.57
22517,CHILDS GARDEN RAKE PINK,48,179,366.9
22479,DAISY GARDEN MARKER,48,1078,1513.1
21650,ASSORTED TUTTI FRUTTI BRACELET,48,2197,440.89
84817,DANISH ROSE DECORATIVE PLATE,48,951,710.64
23106,ZINC HEARTS PLANT POT HOLDER,48,275,746.1500000000001
21107,CREAM SLICE FLANNEL PINK SPOT ,48,837,2209.9500000000003
23009,I LOVE LONDON BABY GIFT SET,48,209,3262.5499999999997
21446,12 RED ROSE PEG PLACE SETTINGS,47,392,490.0
20832,RED FLOCK LOVE HEART PHOTO FRAME,47,1010,517.68
21287,SCENTED VELVET LOUNGE CANDLE ,47,1788,755.13
20801,LARGE PINK GLASS SUNDAE DISH,47,848,708.16
22336,DOVE DECORATION PAINTED ZINC ,47,2281,667.71
21060,PARTY INVITES BALLOON GIRL,47,356,302.59999999999997
22416,SET OF 36 DOILIES SPACEBOY DESIGN ,47,800,1102.4
37450,CERAMIC CAKE BOWL + HANGING CAKES,47,665,1832.15
21198,WHITE HEART CONFETTI IN TUBE,47,963,929.91
22359,GLASS JAR KINGS CHOICE,47,161,477.7900000000001
23423,PANTRY 3 HOOK ROLLING PIN HANGER,47,202,757.5
23556,LANDMARK FRAME COVENT GARDEN ,46,435,4912.05
21448,12 DAISY PEGS IN WOOD BOX,46,322,531.3
23099,FRENCH CARRIAGE LANTERN,46,132,858.9000000000001
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",46,788,1290.3
22589,CARDHOLDER GINGHAM STAR,46,323,940.49
20761,BLUE PAISLEY SKETCHBOOK,46,107,408.67
21294,ETCHED GLASS COASTER,46,1536,722.88
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,46,1746,376.5
23512,EMBROIDERED RIBBON REEL ROSIE,46,484,921.4599999999999
70007,HI TEC ALPINE HAND WARMER,46,728,632.76
22405,MONEY BOX POCKET MONEY DESIGN,46,345,348.69
21949,SET OF 6 STRAWBERRY CHOPSTICKS,46,613,725.49
22363,GLASS JAR MARMALADE ,46,453,1223.99
23225,CHERUB HEART DECORATION SILVER ,46,1296,1089.6000000000001
23549,WRAP BIRD GARDEN ,46,1300,546.0
22935,BAKING MOULD ROSE MILK CHOCOLATE,46,673,1964.25
35810A,ENAMEL PINK COFFEE CONTAINER,46,602,545.38
22057,CERAMIC PLATE STRAWBERRY DESIGN,46,578,648.18
84006,MAGIC TREE -PAPER FLOWERS,46,831,706.3499999999999
21803,CHRISTMAS TREE STAR DECORATION,46,1101,462.41999999999996
21056,DOCTOR'S BAG SOFT TOY,46,174,1640.1799999999998
23336,EGG FRYING PAN PINK ,46,199,415.97
85203,HANGING WOOD AND FELT BUTTERFLY ,45,569,237.54
21802,CHRISTMAS TREE HEART DECORATION,45,997,418.74
22321,BIRD DECORATION RED RETROSPOT,45,736,625.5999999999999
72232,FENG SHUI PILLAR CANDLE,45,3317,630.23
21822,GLITTER CHRISTMAS TREE WITH BELLS,45,573,527.65
85159B,"WHITE TEA,COFFEE,SUGAR JARS",45,622,1134.5
21199,PINK  HEART CONFETTI IN TUBE,45,864,766.56
22893,MINI CAKE STAND T-LIGHT HOLDER,45,1464,591.84
23555,LANDMARK FRAME NOTTING HILL ,45,419,4730.65
85232D,SET/3 DECOUPAGE STACKING TINS,45,174,827.7
82001S,VINYL RECORD FRAME SILVER,45,1236,4275.22
23183,MOTHER'S KITCHEN SPOON REST ,45,178,690.71
21675,BUTTERFLIES STICKERS,45,519,442.71
21248,DOOR HANGER  MUM + DADS ROOM,45,187,271.15
22681,FRENCH BLUE METAL DOOR SIGN 6,45,627,785.57
20765,CHRYSANTHEMUM SKETCHBOOK ,45,94,367.34000000000003
20764,ABSTRACT CIRCLES SKETCHBOOK ,45,126,483.63
84519A,TOMATO CHARLIE+LOLA COASTER SET,45,477,739.19
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,44,1175,2672.2500000000005
22518,CHILDS GARDEN BRUSH BLUE,44,333,663.3000000000001
22511,RETROSPOT BABUSHKA DOORSTOP,44,245,455.87
85132B,CHARLIE AND LOLA TABLE TINS,44,513,1048.35
22268,EASTER DECORATION SITTING BUNNY,44,501,407.13
21204,DAISIES  HONEYCOMB GARLAND ,44,419,691.35
20755,BLUE PAISLEY POCKET BOOK,44,291,247.35
23224,CHERUB HEART DECORATION GOLD,44,719,620.45
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,44,315,1271.67
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",44,1198,965.26
22770,MIRROR CORNICE,44,83,1223.25
23542,WALL ART 70'S ALPHABET ,44,334,2399.58
20658,RED RETROSPOT LUGGAGE TAG,44,327,408.75
22107,PIZZA PLATE IN BOX,44,291,962.48
85130B,BEADED CRYSTAL HEART GREEN LARGE,44,816,707.7
85169A,IVORY LOVE BIRD CANDLE,44,502,496.72
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,44,120,601.22
23402,HOME SWEET HOME 3 PEG HANGER ,44,255,934.1700000000001
11001,ASSTD DESIGN RACING CAR PEN,44,1252,1952.9999999999998
20839,FRENCH PAISLEY CUSHION COVER ,44,452,411.84
23566,EGG CUP MILKMAID HEIDI,44,784,919.52
22339,CHRISTMAS TREE PAINTED ZINC ,44,2283,569.29
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,43,265,781.7500000000001
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,43,669,1461.15
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,43,554,599.74
16218,CARTOON  PENCIL SHARPENERS,43,3760,253.2
15044C,PURPLE PAPER PARASOL,43,271,779.45
22393,PAPERWEIGHT VINTAGE COLLAGE,43,485,612.28
21680,WOODLAND  STICKERS,43,804,683.4
23087,ZINC  HEART T-LIGHT HOLDER,43,830,997.1800000000001
21724,PANDA AND BUNNIES STICKER SHEET,43,372,316.2
21884,CAKES AND BOWS GIFT  TAPE,43,1017,318.81
23558,LANDMARK FRAME LONDON BRIDGE ,43,410,4604.2
21468,BUTTERFLY CROCHET FOOD COVER,43,123,468.67
23026,DRAWER KNOB VINTAGE GLASS STAR,43,503,1016.97
23339,EGG FRYING PAN BLUE ,43,150,312.0
21205,MULTICOLOUR 3D BALLS GARLAND,43,209,532.95
22248,DECORATION  PINK CHICK MAGIC GARDEN,43,382,320.53999999999996
22279,POCKET BAG BLUE PAISLEY RED SPOT,43,477,574.66
22354,RETROSPOT PADDED SEAT CUSHION,43,700,2502.82
72799E,IVORY PILLAR CANDLE SILVER FLOCK,43,393,725.19
22272,FELTCRAFT DOLL MARIA,43,194,553.1
21171,BATHROOM METAL SIGN ,43,424,566.8
23253,16 PIECE CUTLERY SET PANTRY DESIGN,43,210,3018.2999999999997
82613D,METAL SIGN CUPCAKE SINGLE HOOK,43,469,270.85
