CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score
14442,2023-05-19 11:36:00,2,1589.82,204,1,3,4,134
14443,2023-10-17 10:10:00,4,1420.2,53,3,4,4,344
14446,2023-12-09 11:34:00,4,1010.35,0,5,4,4,544
14447,2023-11-21 08:28:00,5,1163.23,18,4,4,4,444
14448,2023-11-30 13:50:00,2,375.35,8,5,3,2,532
14449,2023-11-21 12:06:00,4,885.8,18,4,4,3,443
14450,2023-06-12 10:46:00,3,483.25,180,1,3,2,132
14451,2023-10-10 13:38:00,2,643.9,59,3,3,3,333
14452,2023-11-29 12:06:00,2,259.05,10,5,3,2,532
14453,2023-06-02 14:15:00,1,119.93,189,1,1,1,111
14456,2023-12-04 13:59:00,9,3017.28,4,5,5,5,555
14457,2023-02-02 09:39:00,1,113.64,310,1,1,1,111
14459,2023-07-07 13:35:00,1,1837.92,154,2,1,4,214
14460,2023-08-21 14:19:00,3,434.34,109,2,3,2,232
14461,2023-07-14 17:11:00,3,2103.06,147,2,3,5,235
14462,2023-10-04 15:55:00,11,1980.57,65,3,5,4,354
14463,2023-09-02 15:20:00,3,529.62,97,2,3,3,233
14465,2023-04-07 12:38:00,3,1038.44,246,1,3,4,134
14466,2023-11-10 14:07:00,7,2272.4,28,4,5,5,455
14467,2023-11-22 12:48:00,4,596.26,17,4,4,3,443
14470,2023-11-28 10:31:00,2,461.19,11,5,3,2,532
14472,2023-08-28 11:01:00,8,1852.67,103,2,5,4,254
14473,2023-09-26 15:10:00,2,234.34,73,2,3,1,231
14474,2023-10-24 13:26:00,1,547.66,45,3,1,3,313
14475,2023-09-29 10:46:00,3,925.85,71,3,3,3,333
14476,2023-03-27 15:39:00,1,193.0,256,1,1,1,111
14477,2023-11-20 11:11:00,4,1309.6,19,4,4,4,444
14479,2023-03-31 09:07:00,2,316.25,253,1,3,2,132
14480,2023-11-28 16:35:00,1,279.05,10,5,1,2,512
14481,2023-06-28 10:38:00,2,636.51,164,2,3,3,233
14482,2023-11-21 13:14:00,6,2022.81,17,4,5,4,454
14483,2023-03-03 10:26:00,1,137.1,281,1,1,1,111
14484,2023-10-20 14:11:00,1,321.92,49,3,1,2,312
14485,2023-11-01 12:25:00,1,162.8,38,3,1,1,311
14487,2023-11-13 12:17:00,6,1165.48,26,4,5,4,454
14488,2023-10-03 09:30:00,1,1064.28,67,3,1,4,314
14489,2023-05-16 14:51:00,1,463.38,206,1,1,2,112
14491,2023-06-17 15:22:00,2,340.93,174,2,3,2,232
14493,2023-12-02 16:14:00,5,2383.2400000000002,6,5,4,5,545
14494,2023-11-14 09:21:00,1,139.56,25,4,1,1,411
14495,2023-10-20 12:28:00,2,123.80000000000001,50,3,3,1,331
14496,2023-02-01 09:01:00,2,538.8100000000001,311,1,3,3,133
14497,2023-02-03 17:01:00,1,475.37,308,1,1,2,112
14498,2023-10-28 12:09:00,5,1957.32,42,3,4,4,344
14499,2023-11-13 13:01:00,3,808.44,25,4,3,3,433
14500,2023-09-12 16:45:00,3,356.85,87,2,3,2,232
14501,2023-06-09 12:02:00,2,251.21,183,1,3,2,132
14502,2023-11-20 11:50:00,11,2429.83,19,4,5,5,455
14503,2023-12-06 13:30:00,6,3543.26,2,5,5,5,555
14504,2023-10-23 16:00:00,4,673.26,46,3,4,3,343
14505,2023-11-22 15:45:00,8,5859.43,16,4,5,5,455
14506,2023-11-22 13:02:00,5,1960.65,16,4,4,4,444
14507,2023-11-16 12:21:00,6,1367.88,23,4,5,4,454
14508,2023-11-17 19:48:00,2,268.05,21,4,3,2,432
14511,2023-11-28 17:05:00,5,1314.81,10,5,4,4,544
14512,2023-06-05 12:39:00,2,275.28,187,1,3,2,132
14513,2023-08-31 11:25:00,3,455.59000000000003,100,2,3,2,232
14514,2023-10-09 16:05:00,3,990.2,60,3,3,4,334
14515,2023-11-22 11:37:00,6,2076.89,17,4,5,5,455
14517,2023-11-06 14:20:00,2,330.45,32,4,3,2,432
14518,2023-10-06 14:43:00,1,174.37,63,3,1,1,311
14520,2023-12-08 09:46:00,2,270.6,1,5,3,2,532
14522,2023-11-15 13:24:00,4,974.54,23,4,4,4,444
14523,2023-08-23 13:13:00,1,241.09,107,2,1,1,211
14524,2023-11-08 12:29:00,9,1843.83,31,4,5,4,454
14525,2023-11-20 11:37:00,9,4215.9,19,4,5,5,455
14527,2023-12-07 12:19:00,55,8507.13,2,5,5,5,555
14528,2023-11-02 17:09:00,1,364.21999999999997,36,3,1,2,312
14529,2023-10-10 15:27:00,3,578.61,59,3,3,3,333
14530,2023-11-14 10:38:00,6,2862.11,25,4,5,5,455
14532,2023-04-17 13:05:00,4,932.85,235,1,4,3,143
14533,2023-11-15 12:05:00,7,1949.72,24,4,5,4,454
14534,2023-12-07 12:19:00,18,4397.3,2,5,5,5,555
14535,2023-10-10 15:39:00,3,2854.84,59,3,3,5,335
14536,2023-03-25 12:21:00,1,170.95,259,1,1,1,111
14537,2023-10-13 10:54:00,1,355.56,57,3,1,2,312
14538,2023-10-06 10:31:00,2,388.25,64,3,3,2,332
14539,2023-11-24 09:50:00,2,537.48,15,4,3,3,433
14540,2023-11-30 10:15:00,3,952.66,9,5,3,4,534
14541,2023-10-12 10:08:00,8,1453.35,58,3,5,4,354
14542,2023-06-07 08:19:00,1,103.25,185,1,1,1,111
14543,2023-11-11 12:45:00,16,3599.73,28,4,5,5,455
14544,2023-11-15 15:06:00,2,2004.3,23,4,3,4,434
14546,2023-12-04 13:00:00,5,2573.93,4,5,4,5,545
14547,2023-12-06 11:06:00,8,3974.75,3,5,5,5,555
14548,2023-07-12 12:19:00,2,652.8,150,2,3,3,233
14549,2023-02-01 13:47:00,1,289.24,310,1,1,2,112
14550,2023-11-29 12:12:00,2,757.37,10,5,3,3,533
14551,2023-11-21 13:36:00,2,186.23,17,4,3,1,431
14552,2023-07-11 12:49:00,1,164.22,151,2,1,1,211
14553,2023-11-20 13:20:00,5,859.27,18,4,4,3,443
14554,2023-11-29 16:44:00,4,2279.4900000000002,9,5,4,5,545
14555,2023-10-13 16:24:00,2,312.54,56,3,3,2,332
14557,2023-09-15 15:48:00,1,788.38,84,2,1,3,213
14560,2023-12-02 15:22:00,22,2237.77,6,5,5,5,555
14561,2023-09-25 12:39:00,3,1080.76,75,2,3,4,234
14562,2023-12-06 11:05:00,18,5006.77,3,5,5,5,555
14565,2023-09-05 09:07:00,4,3099.12,95,2,4,5,245
14566,2023-08-21 11:05:00,1,1432.0,110,2,1,4,214
14567,2023-10-14 10:21:00,2,1530.3600000000001,56,3,3,4,334
14569,2023-12-08 14:58:00,1,227.39,0,5,1,1,511
14570,2023-03-04 10:58:00,2,218.06,280,1,3,1,131
14572,2023-12-06 14:40:00,7,2804.54,2,5,5,5,555
14573,2023-06-13 11:15:00,9,1639.82,179,1,5,4,154
14576,2022-12-02 17:51:00,1,35.400000000000006,371,1,1,1,111
14577,2023-11-27 12:47:00,4,859.71,12,5,4,3,543
14578,2023-12-06 17:18:00,1,168.63,2,5,1,1,511
14581,2023-11-23 12:39:00,1,138.6,16,4,1,1,411
14582,2023-10-30 11:56:00,1,114.11,40,3,1,1,311
14583,2023-12-04 12:32:00,5,986.96,5,5,4,4,544
14584,2023-06-23 18:33:00,4,1033.06,168,2,4,4,244
14585,2023-10-20 14:33:00,1,157.05,49,3,1,1,311
14586,2023-03-08 10:04:00,1,237.35999999999999,276,1,1,1,111
14587,2023-11-21 11:34:00,9,1580.29,18,4,5,4,454
14589,2022-12-03 11:42:00,1,39.75,371,1,1,1,111
14591,2023-11-24 13:57:00,4,1320.21,14,4,4,4,444
14592,2023-11-04 16:35:00,3,557.94,34,3,3,3,333
14593,2023-11-18 12:48:00,3,617.15,21,4,3,3,433
14594,2023-12-02 13:28:00,2,363.33,6,5,3,2,532
14595,2023-11-20 12:12:00,6,1740.6000000000001,19,4,5,4,454
14597,2023-11-28 13:13:00,2,866.24,10,5,3,3,533
14598,2023-10-26 13:19:00,1,221.97,43,3,1,1,311
14600,2023-02-07 09:48:00,1,393.33000000000004,305,1,1,2,112
14601,2023-11-29 09:48:00,1,213.96,10,5,1,1,511
14603,2023-03-10 10:27:00,1,660.0,274,1,1,3,113
14606,2023-12-08 19:28:00,93,12076.15,0,5,5,5,555
14607,2023-11-24 10:35:00,14,16209.5,15,4,5,5,455
14608,2023-12-05 16:52:00,4,1785.15,3,5,4,4,544
14609,2023-09-28 12:54:00,4,601.56,71,3,4,3,343
14616,2023-04-11 09:54:00,3,406.08000000000004,242,1,3,2,132
14618,2023-11-30 13:45:00,3,553.44,8,5,3,3,533
14619,2023-04-08 07:37:00,1,394.44,245,1,1,2,112
14620,2023-05-18 11:58:00,2,412.78000000000003,205,1,3,2,132
14621,2023-12-08 16:22:00,5,1788.3600000000001,0,5,4,4,544
14622,2023-06-08 12:42:00,1,320.58000000000004,184,1,1,2,112
14623,2023-11-07 13:56:00,5,886.7,31,4,4,3,443
14624,2023-10-13 13:44:00,2,225.85,56,3,3,1,331
14625,2023-05-27 15:32:00,2,899.63,195,1,3,3,133
14626,2023-11-16 10:37:00,4,2791.27,23,4,4,5,445
14628,2023-09-09 14:58:00,2,671.96,90,2,3,3,233
14629,2023-12-05 16:55:00,2,955.26,3,5,3,4,534
14631,2023-10-20 11:17:00,3,1006.98,50,3,3,4,334
14632,2023-03-22 08:49:00,1,114.56,262,1,1,1,111
14633,2023-03-18 17:07:00,1,344.90000000000003,265,1,1,2,112
14636,2023-11-03 16:12:00,2,609.85,35,3,3,3,333
14638,2023-10-20 10:10:00,1,443.6,50,3,1,2,312
14639,2023-10-18 15:06:00,6,2984.4900000000002,51,3,5,5,355
14640,2023-11-15 13:07:00,6,2107.38,23,4,5,5,455
14641,2023-11-18 10:42:00,1,110.46000000000001,21,4,1,1,411
14642,2023-10-12 11:08:00,1,96.12,58,3,1,1,311
14643,2023-06-22 14:41:00,2,693.8100000000001,169,2,3,3,233
14644,2023-10-03 08:30:00,2,830.76,67,3,3,3,333
14645,2023-07-06 09:15:00,2,597.09,156,2,3,3,233
14646,2023-12-08 12:12:00,73,280206.02,1,5,5,5,555
14647,2023-05-22 13:40:00,1,236.04000000000002,200,1,1,1,111
14649,2023-12-05 12:30:00,4,1402.59,4,5,4,4,544
14651,2023-10-03 15:52:00,2,653.75,66,3,3,3,333
14652,2023-09-23 14:21:00,1,114.18,76,2,1,1,211
14653,2023-12-08 13:45:00,7,1926.65,0,5,5,4,554
14655,2023-12-01 16:28:00,4,1932.23,7,5,4,4,544
14656,2023-06-23 13:51:00,2,291.05,168,2,3,2,232
14657,2023-11-22 12:47:00,4,848.22,17,4,4,3,443
14658,2023-12-04 15:35:00,2,247.15,4,5,3,1,531
14659,2023-12-01 12:17:00,9,2529.93,8,5,5,5,555
14660,2023-09-14 11:34:00,2,285.74,86,2,3,2,232
14661,2023-11-13 11:51:00,1,107.95,26,4,1,1,411
14662,2023-11-11 12:13:00,4,741.37,28,4,4,3,443
14664,2023-11-20 10:59:00,2,636.24,19,4,3,3,433
14665,2023-10-10 09:14:00,5,1835.7,60,3,4,4,344
14666,2023-11-15 12:57:00,1,195.25,23,4,1,1,411
14667,2023-11-29 11:30:00,25,9175.04,10,5,5,5,555
14669,2023-04-12 11:43:00,3,1259.24,241,1,3,4,134
14670,2023-03-04 14:13:00,2,392.86,279,1,3,2,132
14672,2023-04-19 10:19:00,2,765.5500000000001,234,1,3,3,133
14673,2023-12-06 14:31:00,5,1736.4,2,5,4,4,544
14675,2023-11-23 12:58:00,1,596.36,15,4,1,3,413
14676,2023-11-08 13:29:00,6,2548.2400000000002,30,4,5,5,455
14680,2023-11-14 16:59:00,16,28754.11,24,4,5,5,455
14681,2023-09-29 15:52:00,3,498.95,70,3,3,3,333
14682,2023-06-05 12:12:00,2,52.0,187,1,3,1,131
14684,2023-11-14 11:33:00,5,1201.51,25,4,4,4,444
14687,2023-08-25 11:59:00,1,628.38,106,2,1,3,213
14688,2023-12-02 12:26:00,21,5579.1,7,5,5,5,555
14689,2023-05-15 11:22:00,1,112.80000000000001,208,1,1,1,111
14690,2023-10-26 15:39:00,2,355.05,43,3,3,2,332
14691,2023-11-09 12:30:00,5,2114.33,30,4,4,5,445
14692,2023-07-25 15:08:00,4,591.55,136,2,4,3,243
14693,2023-03-20 12:50:00,1,172.9,264,1,1,1,111
14696,2023-12-05 13:43:00,7,2078.95,3,5,5,5,555
14697,2023-05-05 15:39:00,2,188.61,217,1,3,1,131
14698,2023-12-08 12:26:00,5,1217.27,1,5,4,4,544
14699,2023-05-09 14:54:00,1,109.13000000000001,213,1,1,1,111
14700,2023-11-07 14:40:00,3,2195.1,31,4,3,5,435
14701,2023-11-29 12:38:00,9,2526.09,10,5,5,5,555
14702,2023-12-08 19:29:00,17,3251.79,0,5,5,5,555
14703,2023-11-25 09:23:00,1,318.17,14,4,1,2,412
14704,2023-11-28 12:51:00,9,1493.96,10,5,5,4,554
14705,2023-05-25 12:39:00,1,179.0,198,1,1,1,111
14708,2023-12-07 08:21:00,3,1126.3700000000001,2,5,3,4,534
14709,2023-11-24 15:41:00,13,4921.04,14,4,5,5,455
14710,2023-11-25 14:53:00,4,599.48,13,4,4,3,443
14711,2023-11-29 14:58:00,11,2839.62,9,5,5,5,555
14712,2023-11-10 12:59:00,3,917.07,28,4,3,3,433
14713,2023-11-30 16:26:00,11,2662.2,8,5,5,5,555
14714,2023-11-15 13:07:00,1,160.19,23,4,1,1,411
14715,2023-11-15 12:10:00,4,867.38,24,4,4,3,443
14716,2023-10-27 17:29:00,2,307.51,42,3,3,2,332
14719,2023-12-08 12:43:00,5,1581.84,1,5,4,4,544
14720,2023-12-04 12:02:00,3,663.81,5,5,3,3,533
14722,2023-07-15 14:58:00,1,180.42,146,2,1,1,211
14723,2023-11-29 15:23:00,6,1122.36,9,5,5,4,554
14725,2023-11-15 12:42:00,1,655.58,24,4,1,3,413
14727,2023-03-10 14:45:00,1,268.58,273,1,1,2,112
14729,2022-12-01 12:43:00,1,313.49,373,1,1,2,112
14730,2023-12-08 14:39:00,8,1897.57,0,5,5,4,554
14731,2023-10-23 15:54:00,3,380.02,46,3,3,2,332
14732,2023-12-01 14:34:00,8,2702.4900000000002,7,5,5,5,555
14733,2023-11-23 15:39:00,12,9585.91,15,4,5,5,455
14735,2023-12-06 12:09:00,32,6065.6900000000005,3,5,5,5,555
14737,2023-12-06 10:16:00,3,1164.55,3,5,3,4,534
14738,2023-10-28 08:56:00,7,1314.45,42,3,5,4,354
14739,2023-12-05 16:54:00,7,3902.28,3,5,5,5,555
14740,2023-05-26 18:17:00,3,1448.21,196,1,3,4,134
14741,2023-11-28 08:48:00,6,1400.3400000000001,11,5,5,4,554
14744,2023-11-23 12:51:00,7,1099.98,15,4,5,4,454
14745,2023-08-19 10:05:00,5,1220.26,112,2,4,4,244
14747,2023-04-04 14:09:00,1,328.2,248,1,1,2,112
14748,2023-11-10 18:33:00,5,1415.75,28,4,4,4,444
14752,2023-10-27 11:55:00,1,389.64000000000004,43,3,1,2,312
14753,2023-09-13 14:50:00,1,563.15,86,2,1,3,213
14754,2023-10-26 12:01:00,2,638.05,44,3,3,3,333
14755,2023-11-30 11:24:00,11,5010.28,9,5,5,5,555
14756,2023-11-24 18:13:00,1,738.96,14,4,1,3,413
14757,2023-09-25 14:36:00,1,420.5,74,2,1,2,212
14758,2023-07-18 08:21:00,4,1484.06,144,2,4,4,244
14759,2023-12-05 12:03:00,3,1625.97,4,5,3,4,534
14760,2023-02-15 16:27:00,1,89.2,296,1,1,1,111
14761,2023-10-12 12:10:00,2,255.9,58,3,3,2,332
14762,2023-03-21 08:20:00,1,300.52,263,1,1,2,112
14764,2023-10-24 11:54:00,1,278.3,46,3,1,2,312
14765,2023-11-10 19:53:00,3,254.11,28,4,3,2,432
14766,2023-12-01 16:05:00,6,2473.37,7,5,5,5,555
14768,2023-11-22 12:54:00,2,192.60000000000002,16,4,3,1,431
14769,2023-12-07 10:24:00,8,10416.98,2,5,5,5,555
14770,2023-04-21 14:21:00,2,876.4200000000001,231,1,3,3,133
14772,2023-08-19 15:04:00,1,139.26,111,2,1,1,211
14775,2023-10-12 15:27:00,3,1011.9,57,3,3,4,334
14776,2023-10-19 15:34:00,11,2538.2999999999997,50,3,5,5,355
14778,2023-08-04 15:23:00,2,730.86,126,2,3,3,233
14779,2023-03-04 12:42:00,3,386.15,280,1,3,2,132
14780,2023-10-16 12:46:00,2,447.68,54,3,3,2,332
14782,2023-01-24 11:12:00,1,200.10000000000002,319,1,1,1,111
14784,2023-11-13 13:30:00,2,289.99,25,4,3,2,432
14785,2023-11-29 13:21:00,2,77.4,9,5,3,1,531
14788,2023-12-02 17:06:00,2,679.44,6,5,3,3,533
14789,2023-11-11 08:59:00,1,197.64,28,4,1,1,411
14790,2023-11-23 09:28:00,4,745.06,16,4,4,3,443
14792,2023-10-07 09:19:00,1,6.2,63,3,1,1,311
14793,2023-11-18 14:50:00,1,228.99,20,4,1,1,411
14794,2023-12-07 10:11:00,7,1319.91,2,5,5,4,554
14795,2023-06-26 13:04:00,1,131.45000000000002,165,2,1,1,211
14796,2023-12-08 15:31:00,17,7975.49,0,5,5,5,555
14798,2023-10-18 10:58:00,3,173.74,52,3,3,1,331
14799,2023-10-19 16:16:00,1,157.7,50,3,1,1,311
14800,2023-10-23 12:46:00,12,4331.79,47,3,5,5,355
14801,2023-10-09 15:24:00,1,189.34,60,3,1,1,311
14803,2023-06-30 13:58:00,3,845.5500000000001,161,2,3,3,233
14804,2023-12-01 11:20:00,1,353.27,8,5,1,2,512
14805,2023-11-24 16:20:00,4,546.4,14,4,4,3,443
14806,2023-09-25 15:32:00,1,193.39000000000001,74,2,1,1,211
14808,2023-10-31 12:21:00,8,2718.6,39,3,5,5,355
14810,2023-10-30 11:19:00,11,2085.33,40,3,5,5,355
14813,2022-12-05 11:57:00,2,152.88,369,1,3,1,131
14815,2023-11-03 11:36:00,2,778.5,36,3,3,3,333
14816,2023-05-26 13:16:00,1,271.85,196,1,1,2,112
14817,2023-05-23 13:35:00,2,1110.34,199,1,3,4,134
14818,2023-09-27 11:01:00,3,657.8,73,2,3,3,233
14819,2023-10-06 13:41:00,2,272.07,63,3,3,2,332
14820,2023-11-18 15:41:00,4,507.29,20,4,4,3,443
14821,2022-12-08 08:43:00,1,48.800000000000004,366,1,1,1,111
14823,2023-06-12 13:12:00,3,321.43,179,1,3,2,132
14824,2023-11-29 14:20:00,4,1127.71,9,5,4,4,544
14825,2023-12-06 11:38:00,12,2221.01,3,5,5,5,555
14828,2023-05-27 10:16:00,3,2139.76,196,1,3,5,135
14829,2023-11-10 16:16:00,4,697.55,28,4,4,3,443
14830,2023-10-17 14:29:00,1,188.88,52,3,1,1,311
14834,2023-11-22 10:30:00,6,1720.3,17,4,5,4,454
14836,2023-11-29 16:45:00,3,102.45,9,5,3,1,531
14837,2023-09-11 10:58:00,4,1649.5,89,2,4,4,244
14840,2023-03-17 12:00:00,1,62.85,267,1,1,1,111
14841,2023-10-17 15:03:00,6,3295.76,52,3,5,5,355
14842,2023-10-27 12:37:00,4,2824.69,43,3,4,5,345
14844,2023-10-07 10:41:00,4,3189.81,63,3,4,5,345
14847,2023-07-14 10:52:00,1,309.40000000000003,148,2,1,2,212
14849,2023-11-18 10:58:00,25,7930.54,21,4,5,5,455
14850,2023-02-01 11:21:00,1,325.75,311,1,1,2,112
14851,2023-11-16 14:20:00,2,511.35,22,4,3,3,433
14852,2023-10-12 13:20:00,6,2836.69,57,3,5,5,355
14853,2023-11-15 16:56:00,2,475.8,23,4,3,2,432
14854,2023-09-22 17:00:00,7,2740.03,77,2,5,5,255
14855,2023-08-12 14:02:00,2,645.65,118,2,3,3,233
14856,2023-11-03 14:53:00,3,1290.53,35,3,3,4,334
14857,2023-10-11 09:23:00,2,1173.1200000000001,59,3,3,4,334
14859,2023-11-27 11:18:00,4,1353.74,12,5,4,4,544
14860,2023-11-20 14:17:00,1,170.32,18,4,1,1,411
14861,2023-10-18 12:54:00,1,125.79,51,3,1,1,311
14862,2023-11-14 10:01:00,2,841.2,25,4,3,3,433
14863,2023-11-10 15:04:00,1,266.76,28,4,1,2,412
14865,2023-12-02 16:25:00,2,52.2,6,5,3,1,531
14866,2023-11-29 11:45:00,12,14389.9,10,5,5,5,555
14867,2023-06-07 11:39:00,3,710.28,185,1,3,3,133
14868,2023-12-06 14:49:00,8,2953.59,2,5,5,5,555
14869,2023-12-01 12:36:00,2,721.45,8,5,3,3,533
14870,2023-03-23 10:51:00,1,327.25,261,1,1,2,112
14871,2023-12-06 13:42:00,4,501.28000000000003,2,5,4,3,543
14873,2023-05-13 13:52:00,1,519.68,209,1,1,3,113
14875,2023-08-24 12:20:00,2,1465.32,107,2,3,4,234
14878,2023-11-27 11:15:00,9,1476.09,12,5,5,4,554
14880,2023-09-23 13:42:00,3,690.59,76,2,3,3,233
14881,2023-11-20 11:06:00,1,255.4,19,4,1,2,412
14882,2023-11-13 12:47:00,2,589.7,26,4,3,3,433
14883,2023-11-21 10:23:00,6,761.59,18,4,5,3,453
14885,2023-07-31 12:05:00,1,765.3199999999999,131,2,1,3,213
14886,2023-04-01 08:56:00,1,364.8,252,1,1,2,112
14887,2023-09-21 15:32:00,1,1862.0,78,2,1,4,214
14888,2023-05-16 14:58:00,1,369.2,206,1,1,2,112
14889,2023-01-07 15:19:00,1,135.9,335,1,1,1,111
14890,2023-03-31 11:57:00,1,125.65,253,1,1,1,111
14891,2023-07-14 18:08:00,2,554.38,147,2,3,3,233
14893,2023-11-30 12:31:00,2,1237.8500000000001,9,5,3,4,534
14894,2023-09-15 13:51:00,1,655.75,84,2,1,3,213
14895,2023-12-02 09:23:00,20,11138.710000000001,7,5,5,5,555
14896,2023-05-19 10:20:00,2,468.77000000000004,204,1,3,2,132
14897,2023-12-02 10:32:00,4,1366.38,7,5,4,4,544
14898,2023-11-16 14:54:00,6,1269.31,22,4,5,4,454
14901,2023-11-28 17:09:00,9,1421.29,10,5,5,4,554
14902,2023-11-14 10:34:00,1,332.66,25,4,1,2,412
14903,2023-11-18 16:07:00,5,2795.33,20,4,4,5,445
14904,2023-12-07 12:55:00,2,1025.44,1,5,3,4,534
14905,2023-07-05 12:41:00,2,616.15,157,2,3,3,233
14907,2023-12-06 14:14:00,7,3501.1,2,5,5,5,555
14908,2023-09-26 12:56:00,1,277.8,73,2,1,2,212
14910,2023-12-07 10:06:00,4,434.35,2,5,4,2,542
14911,2023-12-08 15:54:00,201,143711.17,0,5,5,5,555
14912,2023-11-23 09:20:00,2,867.85,16,4,3,3,433
14913,2023-11-04 08:29:00,4,1227.43,35,3,4,4,344
14915,2023-09-09 13:34:00,2,307.48,90,2,3,2,232
14916,2023-09-30 09:20:00,4,1268.98,70,3,4,4,344
14918,2023-08-16 11:50:00,2,1610.15,115,2,3,4,234
14920,2023-05-11 10:32:00,2,977.77,212,1,3,4,134
14921,2023-11-09 13:17:00,2,1316.07,29,4,3,4,434
14923,2023-10-20 11:51:00,1,749.1,50,3,1,3,313
14924,2023-04-08 09:25:00,1,310.05,245,1,1,2,112
14929,2023-11-07 17:21:00,1,223.88,31,4,1,1,411
14930,2023-08-23 10:31:00,3,2362.96,108,2,3,5,235
14931,2023-12-05 10:19:00,5,1257.68,4,5,4,4,544
14932,2022-12-09 11:48:00,1,363.53,365,1,1,2,112
14934,2023-09-19 10:10:00,2,1890.94,81,2,3,4,234
14935,2023-02-15 14:44:00,1,1784.71,296,1,1,4,114
14936,2023-11-06 10:30:00,8,8137.02,33,3,5,5,355
14937,2023-10-14 12:29:00,3,1621.88,56,3,3,4,334
14944,2023-11-10 09:10:00,12,5900.25,29,4,5,5,455
14946,2023-11-25 13:33:00,1,100.9,13,4,1,1,411
14947,2023-09-28 15:48:00,2,290.82,71,3,3,2,332
14948,2023-11-16 17:16:00,6,1101.97,22,4,5,4,454
14950,2023-11-20 13:48:00,1,371.2,18,4,1,2,412
14951,2023-09-21 15:15:00,1,311.69,78,2,1,2,212
14952,2023-10-11 10:33:00,11,8099.49,59,3,5,5,355
14953,2023-11-14 14:59:00,1,285.67,24,4,1,2,412
14954,2023-11-27 14:30:00,1,294.85,11,5,1,2,512
14957,2023-03-31 17:59:00,1,58.49,252,1,1,1,111
14958,2023-07-15 14:20:00,3,483.73,146,2,3,2,232
14959,2023-10-06 18:23:00,4,695.42,63,3,4,3,343
14960,2023-12-01 12:54:00,2,221.27,7,5,3,1,531
14961,2023-11-29 09:42:00,9,7044.68,10,5,5,5,555
14962,2023-03-14 09:42:00,1,126.7,270,1,1,1,111
14963,2023-11-30 12:16:00,5,1472.34,9,5,4,4,544
14964,2023-04-06 14:13:00,1,206.21,246,1,1,1,111
14965,2023-09-04 13:20:00,2,596.09,95,2,3,3,233
14966,2023-11-25 12:20:00,1,183.02,14,4,1,1,411
14967,2023-10-21 11:06:00,1,463.8,49,3,1,2,312
14968,2023-11-09 13:58:00,1,147.59,29,4,1,1,411
14970,2023-10-02 13:44:00,4,1592.06,67,3,4,4,344
14971,2023-11-04 17:07:00,3,1097.98,34,3,3,4,334
14972,2023-08-03 14:54:00,1,114.77,127,2,1,1,211
14973,2023-08-24 15:51:00,3,1314.45,106,2,3,4,234
14974,2023-11-02 13:01:00,1,89.94,36,3,1,1,311
14975,2023-10-13 14:08:00,1,279.94,56,3,1,2,312
14976,2023-10-13 16:37:00,7,790.86,56,3,5,3,353
14978,2023-09-28 13:07:00,5,1921.3700000000001,71,3,4,4,344
14981,2023-04-07 13:45:00,1,102.12,245,1,1,1,111
14984,2023-11-20 14:28:00,2,202.37,18,4,3,1,431
14985,2023-05-25 14:29:00,2,292.01,197,1,3,2,132
14987,2023-11-24 09:59:00,2,326.4,15,4,3,2,432
14988,2023-05-12 12:05:00,1,334.54,211,1,1,2,112
14995,2023-11-01 11:39:00,2,231.98000000000002,38,3,3,1,331
14997,2023-10-24 13:28:00,3,546.1999999999999,45,3,3,3,333
14998,2023-06-22 17:30:00,2,414.87,169,2,3,2,232
15000,2023-10-23 11:42:00,1,490.52,47,3,1,3,313
15002,2023-08-16 10:44:00,4,1641.76,115,2,4,4,244
15004,2023-07-15 14:05:00,1,1220.77,146,2,1,4,214
15005,2023-11-24 12:25:00,28,6295.37,15,4,5,5,455
15006,2023-10-19 15:08:00,1,480.38,50,3,1,2,312
15007,2023-07-03 16:00:00,1,156.91,158,2,1,1,211
15009,2023-11-27 13:35:00,3,1259.43,11,5,3,4,534
15010,2023-11-04 12:42:00,1,308.94,35,3,1,2,312
15012,2023-10-17 12:22:00,2,405.04,53,3,3,2,332
15014,2023-10-27 20:07:00,2,257.67,42,3,3,2,332
15016,2023-06-20 12:06:00,1,170.04,172,2,1,1,211
15017,2023-11-06 10:33:00,1,125.58,33,3,1,1,311
15018,2023-11-01 12:47:00,3,496.21,38,3,3,3,333
15019,2023-03-18 12:35:00,1,252.81,266,1,1,2,112
15021,2023-12-01 11:53:00,9,1871.77,8,5,5,4,554
15022,2023-11-28 12:35:00,4,852.39,11,5,4,3,543
15023,2023-12-06 17:23:00,11,6720.41,2,5,5,5,555
15024,2023-11-30 12:06:00,10,1636.43,9,5,5,4,554
15025,2023-11-06 15:20:00,1,361.96,32,4,1,2,412
15026,2023-09-20 13:52:00,3,469.0,79,2,3,2,232
15027,2023-11-09 10:16:00,4,1066.15,30,4,4,4,444
15028,2023-12-01 14:06:00,4,627.13,7,5,4,3,543
15030,2023-09-29 10:50:00,2,518.28,71,3,3,3,333
15031,2023-12-05 14:19:00,4,653.19,3,5,4,3,543
15032,2023-03-28 15:03:00,3,4959.1,255,1,3,5,135
15033,2023-12-05 12:40:00,10,2557.18,4,5,5,5,555
